[Header],B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX
,3932117007.1405,299.942031860352,-9.56499624252319,0.00343965628926043,8.85722188045646E-7,1,0.999253354069792,40.0298881530762,1.99461405431196,4.72000008448958,0.0388872441364435,0.00679344390810947,0.25,3.59656212220075E-6,0.00343955723465208,5.88105537112429E-6,299.941955566406,299.941955566406,-10.1578521728516,-8.97214031219482,49.0120162983706,17.0757551973183,48.196834564209,0,0,0,40,299.940093994141,1,6,1,1.90277099609375,42.5219955444336,,,,,,,,,,,,,,,,
,3932117008.1405,299.942031860352,-8.52868366241455,0.00345281918291286,1.08973288185923E-6,1,0.999253354069792,40.0298881530762,1.99464052632841,4.72000008448958,0.0390370021835725,0.00681696322657762,0.25,3.38348929746055E-6,0.00345271989989549,5.67673133280901E-6,299.942108154297,299.942108154297,-8.97214031219482,-8.08522701263428,49.4559812972937,17.0755484848254,48.201114654541,0,0,0,40,299.941528320313,1,6,1,1.90277099609375,42.5219955444336,,,,,,,,,,,,,,,,
,3932117009.092,299.942031860352,-7.59197092056274,0.0034656910220141,9.36519621084636E-7,1,0.999253354069792,40.0298881530762,1.9946579719144,4.72000008448958,0.0391820281249169,0.00684721972525095,0.25,3.81932830254096E-6,0.00346559108776586,6.12110756030179E-6,299.941955566406,299.941955566406,-8.08522701263428,-7.09871482849121,49.4426936124668,17.0769115994122,48.2033653259277,0,0,0,40,299.941528320313,1,6,1,1.90170288085938,42.5219955444336,,,,,,,,,,,,,,,,
,3932117010.0855,299.942321777344,-6.61257290840149,0.00347901477392253,9.4000470744122E-7,1,0.999253354069792,40.0298881530762,1.99462027737949,4.72000008448958,0.0393344749587514,0.00685885418096139,0.25,2.54600433480183E-6,0.00347891527973184,4.85666631550929E-6,299.942108154297,299.942108154297,-7.09871482849121,-6.12643098831177,49.0596956380437,17.0768268978021,48.2006607055664,0,0,0,40,299.940368652344,1,6,1,1.90139770507813,43.0107536315918,,,,,,,,,,,,,,,,
,3932117011.1235,299.941818237305,-5.58574652671814,0.00349309816418773,1.02798529225293E-6,1,0.999253354069792,40.0298881530762,1.99459753086995,4.72000008448958,0.0394926058660654,0.0068903791065766,0.25,2.89547180624779E-6,0.00349299809640968,5.21548283115688E-6,299.942535400391,299.942535400391,-6.12643098831177,-5.04506206512451,49.4278426706014,17.0748513970079,48.1952590942383,0,0,0,40,299.941528320313,1,6,1,1.90902709960938,43.49951171875,,,,,,,,,,,,,,,,
,3932117012.1345,299.940948486328,-4.53046298027039,0.00350619037919402,1.05211913562183E-6,1,0.999253354069792,40.0298881530762,1.99458508276007,4.72000008448958,0.0396390726582327,0.00692373886244242,0.25,3.57630080942073E-6,0.00350608958576036,5.90499672726301E-6,299.941101074219,299.941101074219,-5.04506206512451,-4.01586389541626,49.1519278033129,17.0760663639871,48.193229675293,0,0,0,40,299.938934326172,1,6,1,1.9097900390625,43.49951171875,,,,,,,,,,,,,,,,
,3932117013.161,299.941452026367,-3.45620787143707,0.00351994759770278,9.01420468042033E-7,1,0.999253354069792,40.0298881530762,1.994602505393,4.72000008448958,0.0397969450458891,0.00693940558230325,0.25,2.56816550738082E-6,0.00351984703282709,4.9060225678211E-6,299.940795898438,299.940795898438,-4.01586389541626,-2.89655184745789,49.0917424073321,17.0766810225718,48.1898536682129,0,0,0,40,299.940521240234,1,6,1,1.89773559570313,43.0107536315918,,,,,,,,,,,,,,,,
,3932117014.189,299.942321777344,-2.48629570007324,0.0035338480465428,1.0500133923184E-6,1,0.999253354069792,40.0298881530762,1.99459785365859,4.72000008448958,0.0399543687819988,0.00696475252973392,0.25,2.39779125184962E-6,0.00353374710927126,4.74487757520694E-6,299.942108154297,299.942108154297,-2.89655184745789,-2.0760395526886,48.9752797579667,17.078251709943,48.1914291381836,0,0,0,40,299.939819335937,1,6,1,1.90353393554687,43.0107536315918,,,,,,,,,,,,,,,,
,3932117015.139,299.942321777344,-1.56855475902557,0.00354831917965825,1.15825672160004E-6,1,0.999253354069792,40.0298881530762,1.99460760451769,4.72000008448958,0.0401154246344017,0.00700912477220214,0.25,3.80654930297653E-6,0.00354821689987742,6.16320770267646E-6,299.942535400391,299.942535400391,-2.0760395526886,-1.06106996536255,49.1441115181206,17.077356061936,48.1878280639648,0,0,0,40,299.941802978516,1,6,1,1.90994262695313,43.0107536315918,,,,,,,,,,,,,,,,
,3932117016.106,299.942108154297,-0.790727615356445,0.00355893668990608,1.42134465456465E-6,1,0.999253354069792,40.0298881530762,1.99462503079847,4.72000008448958,0.0402378335742231,0.00701844035237626,0.25,2.78175974078333E-6,0.00355883481583078,5.14550109829104E-6,299.942108154297,299.942108154297,-1.06106996536255,-0.520385265350342,49.2582292819283,17.0777611126782,48.1959342956543,0,0,0,40,299.941528320313,1,4,1,1.91009521484375,43.0107536315918,,,,,,,,,,,,,,,,
,3932117020.1645,299.942321777344,-0.0698147155344486,0.0035688988800741,6.18220235643603E-7,1,0.999253354069792,40.0298881530762,1.99457912693618,4.72000008448958,0.0403473137061038,0.00705094405911661,0.25,3.94044354588854E-6,0.00356879593281024,6.31076714606276E-6,299.942108154297,299.942108154297,-0.0745575726032257,-0.0650718584656715,49.4208080139283,17.0774801975489,48.198860168457,0,0,0,40,299.939819335937,1,4,1,1.91177368164062,43.49951171875,,,,,,,,,,,,,,,,
,3932117028.0725,299.942810058594,-0.619985103607178,0.00356881827646871,5.4237789787144E-7,1,0.999253354069792,40.0298881530762,1.99456777552155,4.72000008448958,0.0403463816446529,0.00704958908612846,0.25,3.83803771720049E-6,0.00356871534554578,6.2083059616774E-6,299.942810058594,299.942810058594,-0.619985103607178,-0.619985103607178,49.6396639993129,17.0764537273123,48.196159362793,0,0,0,40,299.939392089844,1,6,1,1.90216064453125,43.9882698059082,,,,,,,,,,,,,,,,
,3932117028.36,299.942947387695,-0.909298777580261,0.00356310683119101,9.59294292155074E-7,1,0.999253354069792,40.0298881530762,1.99458580445038,4.72000008448958,0.0402824191128903,0.00703689163712341,0.25,3.70130222987272E-6,0.00356300413658877,6.06777950248868E-6,299.942810058594,299.942810058594,-1.19861245155334,-0.619985103607178,49.5013157514091,17.0775448596259,48.1959342956543,0,0,0,40,299.93994140625,1,6,1,1.90093994140625,43.49951171875,,,,,,,,,,,,,,,,
,3932117029.126,299.942016601562,-1.64918315410614,0.003553967450407,9.6283125441137E-7,1,0.999253354069792,40.0298881530762,1.99458464639854,4.72000008448958,0.0401817500575252,0.00700342064755984,0.25,2.32830811155206E-6,0.00355386602725312,4.68876249129003E-6,299.943084716797,299.943084716797,-2.09975385665894,-1.19861245155334,49.5380522918129,17.0770517642915,48.1855735778809,0,0,0,40,299.941101074219,1,6,1,1.90338134765625,43.49951171875,,,,,,,,,,,,,,,,
,3932117030.099,299.94123840332,-2.60723841190338,0.00354239335395955,9.80679963624687E-7,1,0.999253354069792,40.0298881530762,1.99455477770982,4.72000008448958,0.0400505876650546,0.00697894122428039,0.25,2.18177100784407E-6,0.00354229243874777,4.53454934981981E-6,299.940948486328,299.940948486328,-3.11472296714783,-2.09975385665894,49.3864163590822,17.0764627456266,48.1936798095703,0,0,0,40,299.939819335937,1,6,1,1.90078735351562,43.49951171875,,,,,,,,,,,,,,,,
,3932117031.1275,299.94123840332,-3.66252195835114,0.00353103549316819,8.69678695512259E-7,1,0.999253354069792,40.0298881530762,1.9945680241864,4.72000008448958,0.0399206579377399,0.00696681626209316,0.25,3.07745369375683E-6,0.00353093430197123,5.42266296734024E-6,299.941528320313,299.941528320313,-4.21032094955444,-3.11472296714783,49.5419604344091,17.0773632373147,48.1950340270996,0,0,0,40,299.939819335937,1,6,1,1.8988037109375,43.9882698059082,,,,,,,,,,,,,,,,
,3932117032.14,299.941802978516,-4.64903426170349,0.00352103131312406,1.16496009867264E-6,1,0.999253354069792,40.0298881530762,1.99463050566372,4.72000008448958,0.0398102878508066,0.00693845324158273,0.25,2.28750712179798E-6,0.00352093086597769,4.62608846552543E-6,299.940948486328,299.940948486328,-5.08774757385254,-4.21032094955444,49.2363436833898,17.0768154497263,48.1941337585449,0,0,0,40,299.941955566406,1,6,1,1.90185546875,43.9882698059082,,,,,,,,,,,,,,,,
,3932117033.1025,299.9423828125,-5.59997487068176,0.00350971207920245,1.06544190915379E-6,1,0.999253354069792,40.0298881530762,1.99457786497863,4.72000008448958,0.03967947161823,0.00692649552291657,0.25,3.21083430049332E-6,0.00350961127382477,5.54186601409956E-6,299.942657470703,299.942657470703,-6.11220216751099,-5.08774757385254,49.5833867459283,17.0769074154593,48.196159362793,0,0,0,40,299.940795898438,1,6,1,1.90322875976562,43.9882698059082,,,,,,,,,,,,,,,,
,3932117034.104,299.941818237305,-6.62442994117737,0.00349881638908573,7.99960724378355E-7,1,0.999253354069792,40.0298881530762,1.9946120765716,4.72000008448958,0.0395566542240199,0.00690677026982801,0.25,3.34797312065273E-6,0.00349871586010463,5.67176934307244E-6,299.942108154297,299.942108154297,-7.13665771484375,-6.11220216751099,49.4544180402552,17.0772145032575,48.1963844299316,0,0,0,40,299.938812255859,1,6,1,1.9122314453125,43.9882698059082,,,,,,,,,,,,,,,,
,3932117035.1405,299.941162109375,-7.60857105255127,0.00348723647077191,1.02372167674824E-6,1,0.999253354069792,40.0298881530762,1.99459776739114,4.72000008448958,0.0394256346335042,0.00688287711776461,0.25,3.24963213891318E-6,0.00348713640330659,5.56574584939937E-6,299.941528320313,299.941528320313,-8.08048439025879,-7.13665771484375,49.2754251093514,17.0793629899277,48.2002105712891,0,0,0,40,299.940368652344,1,6,1,1.89926147460938,43.0107536315918,,,,,,,,,,,,,,,,
,3932117036.1335,299.940658569336,-8.60456943511963,0.00347654932836944,1.03167875460347E-6,1,0.999253354069792,40.0298881530762,1.99463145905759,4.72000008448958,0.0393061502176908,0.00685785582924785,0.25,2.88244193104503E-6,0.00347644985904878,5.19147218651441E-6,299.940795898438,299.940795898438,-9.12865447998047,-8.08048439025879,49.2050785426206,17.0780823111863,48.2119216918945,0,0,0,40,299.941528320313,1,6,1,1.9000244140625,43.9882698059082,,,,,,,,,,,,,,,,
,3932117037.1305,299.941528320313,-9.65036773681641,0.00346372548630994,9.16542758258653E-7,1,0.999253354069792,40.0298881530762,1.99462468361103,4.72000008448958,0.0391606195631363,0.00683492214567297,0.25,3.08275501735477E-6,0.00346362615053788,5.38325394457146E-6,299.940521240234,299.940521240234,-10.1720809936523,-9.12865447998047,49.5263278640245,17.0799439883187,48.2042655944824,0,0,0,40,299.941101074219,1,6,1,1.91070556640625,43.9882698059082,,,,,,,,,,,,,,,,
,3932117038.1375,299.942672729492,-10.6558513641357,0.00345296946550522,8.63306526507793E-7,1,0.999253354069792,40.0298881530762,1.9946768458453,4.72000008448958,0.0390415772683183,0.00680475175770283,0.25,2.26694596307689E-6,0.00345287085137684,4.56031308117681E-6,299.942535400391,299.942535400391,-11.1396217346191,-10.1720809936523,49.230090655236,17.0789677831907,48.2107963562012,0,0,0,40,299.941802978516,1,6,1,1.90170288085938,43.9882698059082,,,,,,,,,,,,,,,,
,3932117039.085,299.942245483398,-11.5190491676331,0.00344167392744472,9.26453673381273E-7,1,0.999253354069792,40.0298881530762,1.99459459147927,4.72000008448958,0.0389104911201398,0.006792744047698,0.25,3.19001964595029E-6,0.00344157506341416,5.47586225680002E-6,299.942810058594,299.942810058594,-11.898476600647,-11.1396217346191,49.5513399766399,17.0802203323315,48.2089958190918,0,0,0,40,299.940948486328,1,6,1,1.90032958984375,43.9882698059082,,,,,,,,,,,,,,,,
,3932117040.0585,299.941314697266,-12.4178190231323,0.00342879154329844,9.40396784513708E-7,1,0.999253354069792,40.0298881530762,1.99463822411767,4.72000008448958,0.0387670973639075,0.00675920818553411,0.25,2.44822089054066E-6,0.00342869363289668,4.72553640140559E-6,299.941680908203,299.941680908203,-12.9371614456177,-11.898476600647,49.044063067659,17.0781551527551,48.2080955505371,0,0,0,40,299.941955566406,1,6,1,1.90078735351562,43.9882698059082,,,,,,,,,,,,,,,,
,3932117041.0485,299.941741943359,-13.454131603241,0.00341758868780317,9.2532052244886E-7,1,0.999253354069792,40.0298881530762,1.99463155934347,4.72000008448958,0.0386388675570944,0.00674540564392503,0.25,3.17454898138474E-6,0.00341749056437484,5.44439920749781E-6,299.940948486328,299.940948486328,-13.9711017608643,-12.9371614456177,49.2363436833898,17.077252138617,48.2089958190918,0,0,0,40,299.940521240234,1,6,1,1.90994262695313,43.9882698059082,,,,,,,,,,,,,,,,
,3932117042.091,299.942810058594,-14.5663294792175,0.00340522069913155,9.85383162620071E-7,1,0.999253354069792,40.0298881530762,1.99459607573481,4.72000008448958,0.0384994929900725,0.00671444444086234,0.25,2.59400074440514E-6,0.00340512319618288,4.85564271665332E-6,299.942535400391,299.942535400391,-15.1615571975708,-13.9711017608643,49.4254977850437,17.0787617600115,48.2085456848145,0,0,0,40,299.940093994141,1,6,1,1.9036865234375,43.9882698059082,,,,,,,,,,,,,,,,
,3932117043.112,299.942092895508,-15.5362415313721,0.00339222837358009,8.1496722004522E-7,1,0.999253354069792,40.0298881530762,1.99460188061377,4.72000008448958,0.0383532224598751,0.00668589226494198,0.25,2.32297218338879E-6,0.00339213149140926,4.57599878764631E-6,299.943084716797,299.943084716797,-15.9109258651733,-15.1615571975708,49.2949658223321,17.0797941810331,48.2103462219238,0,0,0,40,299.941802978516,1,6,1,1.9000244140625,44.4770278930664,,,,,,,,,,,,,,,,
,3932117044.0975,299.941818237305,-16.4397530555725,0.00337989342337934,9.41562614665228E-7,1,0.999253354069792,40.0298881530762,1.99461086620401,4.72000008448958,0.0382125351655963,0.00666962683524249,0.25,3.02352558929671E-6,0.00337979645132954,5.26834211113475E-6,299.941101074219,299.941101074219,-16.9685802459717,-15.9109258651733,49.2582292819283,17.0784306200509,48.2094459533691,0,0,0,40,299.940368652344,1,6,1,1.90963745117187,44.4770278930664,,,,,,,,,,,,,,,,
,3932117045.1215,299.941741943359,-17.4902935028076,0.00336812256008934,9.45648284268543E-7,1,0.999253354069792,40.0298881530762,1.99462493866898,4.72000008448958,0.0380790501565009,0.00665027030256783,0.25,3.35135283502104E-6,0.00336802570898669,5.58834259540243E-6,299.942535400391,299.942535400391,-18.0120067596436,-16.9685802459717,49.6693658830437,17.0786503256606,48.2146224975586,0,0,0,40,299.940368652344,1,6,1,1.9000244140625,44.4770278930664,,,,,,,,,,,,,,,,
,3932117046.117,299.941741943359,-18.4696931838989,0.00335505040229601,8.7897918424918E-7,1,0.999253354069792,40.0298881530762,1.99464063912953,4.72000008448958,0.0379337002598752,0.0066121103626436,0.25,2.24179704435679E-6,0.00335495465541599,4.47013543238918E-6,299.940948486328,299.940948486328,-18.9273796081543,-18.0120067596436,49.4723954961975,17.0796401735234,48.2074165344238,0,0,0,40,299.939819335937,1,6,1,1.900634765625,44.4770278930664,,,,,,,,,,,,,,,,
,3932117047.0825,299.942321777344,-19.4490919113159,0.00334194079178934,9.11748464078899E-7,1,0.999253354069792,40.0298881530762,1.99461169667321,4.72000008448958,0.0377829046880644,0.00659795417037926,0.25,3.27413622796708E-6,0.00334184466756479,5.49373300517156E-6,299.942535400391,299.942535400391,-19.9708042144775,-18.9273796081543,49.3262309631014,17.0798024761359,48.2107963562012,0,0,0,40,299.940521240234,1,6,1,1.91116333007813,44.4770278930664,,,,,,,,,,,,,,,,
,3932117048.1015,299.942596435547,-20.4948892593384,0.0033291231072218,1.00222599585647E-6,1,0.999253354069792,40.0298881530762,1.99462607529576,4.72000008448958,0.0376387881888751,0.00656961135431096,0.25,2.98897201819439E-6,0.00332902750443943,5.20006085316241E-6,299.942108154297,299.942108154297,-21.0189743041992,-19.9708042144775,49.1816296870437,17.0776605479368,48.2076416015625,0,0,0,40,299.940368652344,1,6,1,1.89865112304687,44.4770278930664,,,,,,,,,,,,,,,,
,3932117049.118,299.943298339844,-21.5312013626099,0.0033145347285619,1.08432551711504E-6,1,0.999253354069792,40.0298881530762,1.99463154282683,4.72000008448958,0.0374751642870181,0.00653385352549445,0.25,2.35801924155015E-6,0.00331443988307703,4.55943002893841E-6,299.943084716797,299.943084716797,-22.0434284210205,-21.0189743041992,49.3270125916206,17.0789413123851,48.2089958190918,0,0,0,40,299.940948486328,1,6,1,1.91146850585938,44.4770278930664,,,,,,,,,,,,,,,,
,3932117050.0775,299.943511962891,-22.4963703155518,0.0033010255873028,1.00497916926882E-6,1,0.999253354069792,40.0298881530762,1.9945603046101,4.72000008448958,0.0373202995995303,0.0065118518327655,0.25,2.77754183782931E-6,0.00330093082153629,4.96996620457045E-6,299.943511962891,299.943511962891,-22.949312210083,-22.0434284210205,49.4763036387937,17.0796148221293,48.2092208862305,0,0,0,40,299.941101074219,1,6,1,1.90505981445313,44.4770278930664,,,,,,,,,,,,,,,,
,3932117051.0465,299.943450927734,-23.4710254669189,0.00328605896128725,1.07960939807246E-6,1,0.999253354069792,40.0298881530762,1.99464878324419,4.72000008448958,0.0371536233395382,0.00647716364122101,0.25,2.28379593292065E-6,0.00328596495097729,4.46629396597072E-6,299.943511962891,299.943511962891,-23.9927387237549,-22.949312210083,49.3543695897937,17.078291231283,48.202465057373,0,0,0,40,299.93994140625,1,6,1,1.89895629882813,44.4770278930664,,,,,,,,,,,,,,,,
,3932117052.109,299.942962646484,-24.51682472229,0.00326925592296911,1.43760930993831E-6,1,0.999253354069792,40.0298881530762,1.99461137833027,4.72000008448958,0.0369616959117744,0.00645128823048816,0.25,2.92312529181634E-6,0.00326916201041109,5.09444909700965E-6,299.943389892578,299.943389892578,-25.0409107208252,-23.9927387237549,49.0636037806398,17.0781753405414,48.196834564209,0,0,0,40,299.93994140625,1,6,1,1.91192626953125,44.9657897949219,,,,,,,,,,,,,,,,
,3932117053.185,299.942672729492,-25.5507669448853,0.00324871233691469,1.41410431733383E-6,1,0.999253354069792,40.0298881530762,1.99460216637082,4.72000008448958,0.0367296274593054,0.00640866382784684,0.25,2.72285084160755E-6,0.00324861916447922,4.88053784340712E-6,299.942535400391,299.942535400391,-26.0606231689453,-25.0409107208252,49.7952080746399,17.078806520997,48.2033653259277,0,0,0,40,299.940368652344,1,6,1,1.90261840820313,44.9657897949219,,,,,,,,,,,,,,,,
,3932117054.1725,299.942733764648,-26.5230503082275,0.00321785363628808,1.92498239900721E-6,1,0.999253354069792,40.0298881530762,1.99463007543641,4.72000008448958,0.0363800391573141,0.00635474571125047,0.25,3.30459684339528E-6,0.00321776093923562,5.44177079594938E-6,299.942810058594,299.942810058594,-26.9854774475098,-26.0606231689453,49.7756673616591,17.0774282248985,48.2060661315918,0,0,0,40,299.939819335937,1,6,1,1.91207885742187,44.9657897949219,,,,,,,,,,,,,,,,
,3932117055.143,299.94287109375,-27.5048189163208,0.00317264386222399,2.50643975775372E-6,1,0.999253354069792,40.0298881530762,1.9946212369294,4.72000008448958,0.0358701446203602,0.00625745326470912,0.25,2.55213238725179E-6,0.00317255292299847,4.65929833941543E-6,299.942657470703,299.942657470703,-28.0241603851318,-26.9854774475098,49.1128463773513,17.0782692424436,48.2083206176758,0,0,0,40,299.938934326172,1,6,1,1.89987182617187,44.4770278930664,,,,,,,,,,,,,,,,
,3932117056.1055,299.942016601562,-28.5577306747437,0.00312108231609034,3.01712331622408E-6,1,0.999253354069792,40.0298881530762,1.99459792731475,4.72000008448958,0.0352859096486581,0.00616075846554792,0.25,2.95901490898034E-6,0.00312099263957702,5.03192978160627E-6,299.943084716797,299.943084716797,-29.0913009643555,-28.0241603851318,49.4614526969283,17.0798326552828,48.2128219604492,0,0,0,40,299.938934326172,1,6,1,1.89956665039062,44.9657897949219,,,,,,,,,,,,,,,,
,3932117057.0935,299.940872192383,-29.6106433868408,0.00306921171255589,2.7953489494384E-6,1,0.999253354069792,40.0298881530762,1.99465484185521,4.72000008448958,0.034700595271395,0.00605759962320761,0.25,2.82694643528144E-6,0.00306912369021616,4.86542225773063E-6,299.940948486328,299.940948486328,-30.1299858093262,-29.0913009643555,49.2433783400629,17.077551773413,48.2110214233398,0,0,0,40,299.938507080078,1,6,1,1.90155029296875,44.9657897949219,,,,,,,,,,,,,,,,
,3932117058.0995,299.941802978516,-30.585298538208,0.0030164325194861,2.16668998851712E-6,1,0.999253354069792,40.0298881530762,1.99462465790867,4.72000008448958,0.0341050743953835,0.00594355228312982,0.25,1.91238755362351E-6,0.00301634649905549,3.91582577564384E-6,299.940795898438,299.940795898438,-31.0406112670898,-30.1299858093262,49.2191478559667,17.078670714784,48.2168769836426,0,0,0,40,299.940368652344,1,6,1,1.90017700195313,47.4095802307129,,,,,,,,,,,,,,,,
,3932117059.074,299.942672729492,-31.5575828552246,0.00296332277775048,2.9282230106785E-6,1,0.999253354069792,40.0298881530762,1.99459010865537,4.72000008448958,0.0335022582940525,0.00584903139598835,0.25,2.78286963855964E-6,0.00296323759155539,4.75100130878303E-6,299.942810058594,299.942810058594,-32.0745544433594,-31.0406112670898,49.5060055225245,17.0786585910438,48.2114715576172,0,0,0,40,299.937530517578,1,6,1,1.90200805664062,44.9657897949219,,,,,,,,,,,,,,,,
